# generated by .xlsx-source/extract.py from itemdata on 2026-04-19
# schema: name|item_id|main_category|sub_category|description|max_count|is_high_grade|is_rare|item_rank|is_field_use
Remobra Hide|Remobra Hide|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|The skin of a Remobra. Has a menacing deep-black sheen.|999|False|False|IT_RANK_NONE|False
Pawprint Stamp|Pawprint Stamp|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Felyne/Melynx currency. Illegible and stamped with an unfurmiliar pawprint.|999|False|False|IT_RANK_NONE|False
Gargwa Feather|Gargwa Feather|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|The feather of a Gargwa. Large, beautiful, and ideal for decorating outfits.|999|False|False|IT_RANK_NONE|False
Thunderbug Juice|Shocking Extract|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A concentrate of Great Thunderbug essence that releases an electrical discharge when struck.|999|False|False|IT_RANK_NONE|False
Dragonbug Juice|Dragonbug Juice|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Dragon energy sleeps in the Great Dracophage Bug's ichor.|999|False|False|IT_RANK_NONE|False
Elder Dragon Blood|Elder Dragon Blood|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Elder Dragon blood. Its chemical makeup is the subject of much debate.|999|False|False|IT_RANK_NONE|False
Monster Bone S|Monster Bone S|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A versatile, easy-to-find material with a wide range of uses.|999|False|False|IT_RANK_NONE|False
Monster Bone M|Monster Bone M|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_MATERIAL_COOK IT_SC_NONE|A large-ish bone. Strong, flexible, and good for combinations.|999|False|False|IT_RANK_NONE|False
Monster Bone L|Monster Bone L|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A wyvern bone needed to craft larger items. The right item will fuse this to a shell.|999|False|False|IT_RANK_NONE|False
Brute Bone S|Brute Bone S|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_MATERIAL_COOK IT_SC_NONE|Small but sturdy. Used to make many everyday items, such as necklaces and other jewelry.|999|False|False|IT_RANK_NONE|False
Brute Bone M|Brute Bone M|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A sturdy bone with no noteworthy characteristics. It is hard to tell at a glance which monster it is from.|999|False|False|IT_RANK_NONE|False
Brute Bone L|Brute Bone L|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A large, tough bone. It's nice and easy to process, making it a versatile material that's handy to have around.|999|False|False|IT_RANK_NONE|False
Insect Husk|Insect Husk|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|It's impossible to tell what insect this belongs to. Used to make equipment.|999|False|False|IT_RANK_NONE|False
Shiny Beetle|Shiny Beetle|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Beetle with a hard carapace and fluorescent wings. Used in polishing agents.|999|False|False|IT_RANK_NONE|False
Iron Ore|Iron Ore|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A rock with a high amount of iron. Refining it results in a useful, all-purpose metal.|999|False|False|IT_RANK_NONE|False
Pelagicite Ore|Pelagicite Ore|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Technically not an ore, but fossilized skeletons of small organisms. Appreciated for its decorative qualities.|999|False|False|IT_RANK_NONE|False
Machalite Ore|Machalite Ore|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|An ore that yields better metals than Iron Ore. Used to make Machalite.|999|False|False|IT_RANK_NONE|False
Dragonite Ore|Dragonite Ore|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|An ore that yields metal superior to that of Machalite. Rare and valuable.|999|False|False|IT_RANK_NONE|False
Bathycite Ore|Bathycite Ore|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|The result of time and pressure on the remains of a prehistoric life-form. It is often found near the shore.|999|False|False|IT_RANK_NONE|False
Fucium Ore|Fucium Ore|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A metal ore capable of fusing all kinds of different materials together. Very useful, but hard to find.|999|False|False|IT_RANK_NONE|False
Lightcrystal|Lightcrystal|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A phosphorescent crystal with a steady glow. Widely used in manufacturing.|999|False|False|IT_RANK_NONE|False
Novacrystal|Novacrystal|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Luminescent crystal that can light up a whole room. Widely used in manufacturing.|999|False|False|IT_RANK_NONE|False
Earth Crystal|Earth Crystal|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A crystallized lump of organic matter. Used in polishing agents.|999|False|False|IT_RANK_NONE|False
Heavenly Crystal|Heavenly Crystal|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A valuable crystal with few impurities that is used for polishing hard weapons.|999|False|False|IT_RANK_NONE|False
Weapon Sphere S|Weapon Sphere S|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A small sphere that reacts uniquely to heat. Fuse this to weapons to increase their strength.|999|False|False|IT_RANK_NONE|False
Weapon Sphere M|Weapon Sphere M|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A sphere that reacts uniquely to heat. Fuse this to weapons to increase their strength.|999|False|False|IT_RANK_NONE|False
Weapon Sphere L|Weapon Sphere L|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A large sphere that reacts uniquely to heat. Fuse this to weapons to increase their strength.|999|False|False|IT_RANK_NONE|False
Armor Sphere S|Armor Sphere S|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A small sphere that reacts uniquely to heat. Fuse this to armor to increase its strength.|999|False|False|IT_RANK_NONE|False
Armor Sphere M|Armor Sphere M|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A sphere that reacts uniquely to heat. Fuse this to armor to increase its strength.|999|False|False|IT_RANK_NONE|False
Armor Sphere L|Armor Sphere L|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|A large sphere that reacts uniquely to heat. Fuse this to armor to increase its strength.|999|False|False|IT_RANK_NONE|False
Carpenterbug|Carpenterbug|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_MATERIAL_COOK IT_SC_NONE|Uses viscous fluids and sharp jaws to construct ant hills that are a sight to behold.|999|False|False|IT_RANK_NONE|False
Hercudrome|Hercudrome|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Rumored to be the strongest insect in the world. Widely used to strengthen armor.|999|False|False|IT_RANK_NONE|False
Ranger Armor Recipe|Ranger Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Hunter Armor Recipe|Hunter Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Bone Armor Recipe|Bone Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Leather Armor Recipe|Leather Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Alloy Armor Recipe|Alloy Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Edel Armor Recipe|Edel Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Yukumo Armor Recipe|Yukumo Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Azure Armor Recipe|Azure Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Guardian Armor Recipe|Guardian Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
<LSNR {Aelucanth} {Rhopessa}> Armor Recipe|<LSNR {Aelucanth} {Rhopessa}> Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Artian Armor Recipe|Artian Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
High Metal Armor Recipe|High Metal Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Damascus Armor Recipe|Damascus Armor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain set of armor. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Iron Sword Recipe|Iron Sword Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain great sword. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Cat's Soul Recipe|Cat's Soul Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain great sword. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Chrome Razor Recipe|Chrome Razor Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain great sword. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Frozen Speartuna Recipe|Frozen Speartuna Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain great sword. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Epitaph Blade Recipe|Epitaph Blade Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain great sword. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Iron Katana Recipe|Iron Katana Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain long sword. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Cheese Knife Recipe|Cheese Knife Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain long sword. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Wailing Ghost Recipe|Wailing Ghost Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain long sword. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Cawscythe Recipe|Cawscythe Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain long sword. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Bone Hammer Recipe|Bone Hammer Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain hammer. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Gunhammer Recipe|Gunhammer Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain hammer. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Frozen Core Recipe|Frozen Core Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain hammer. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Graceful Death Recipe|Graceful Death Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain hammer. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Bone Horn Recipe|Bone Horn Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain hunting horn. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Magia Charm Recipe|Magia Charm Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain hunting horn. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Iron Gunlance Recipe|Iron Gunlance Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain gunlance. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Cornpopper Recipe|Cornpopper Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain gunlance. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Kamak Gunlance Recipe|Kamak Gunlance Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain gunlance. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Iron Bow Recipe|Iron Bow Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain bow. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Felyne Bow Recipe|Felyne Bow Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain bow. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Seahorse Harp Recipe|Seahorse Harp Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain bow. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Crystalline Flower Recipe|Crystalline Flower Recipe|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|Text containing forging instructions for a certain bow. Enables forging at the Smithy.|1|False|False|IT_RANK_NONE|False
Speartuna|Speartuna|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_MATERIAL_COOK IT_SC_NONE|Huge fish only seen on rare occasions. Used as food and to upgrade equipment.|999|False|False|IT_RANK_NONE|False
Invasive Hide|Invasive Hide|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|The hide of an invasive monster that changed after adapting to extremely harsh environments. It is marred with grisly scars.|999|False|False|IT_RANK_NONE|False
Invasive Claw|Invasive Claw|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|The claw of an invasive monster that changed after adapting to extremely harsh environments. It bears the marks of harrowing battles.|999|False|False|IT_RANK_NONE|False
Invasive Scale|Invasive Scale|IT_MC_MATERIAL|IT_SC_MATERIAL_WEAPON IT_SC_NONE IT_SC_NONE|The scale of an invasive monster that changed after adapting to extremely harsh environments. It reflects the beast's abhorrent spirit.|999|False|False|IT_RANK_NONE|False
Azurian Grapes|Azurian Grapes|IT_MC_MATERIAL|IT_SC_MATERIAL_MIX IT_SC_MATERIAL_COOK IT_SC_NONE|Azuria's famed grapes harvested at Thea's family vineyard. Their rich aroma and refreshing sweetness is perfect for juice.|999|False|False|IT_RANK_NONE|False
Eleanor's Cooking Note 1|Eleanor's Cooking Note 1|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up Vermeilian Dumplings.|1|False|False|IT_RANK_NONE|False
Eleanor's Cooking Note 2|Eleanor's Cooking Note 2|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up Bouillon Waterfall.|1|False|False|IT_RANK_NONE|False
Eleanor's Cooking Note 3|Eleanor's Cooking Note 3|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up Convalesommé.|1|False|False|IT_RANK_NONE|False
Eleanor's Cooking Note 4|Eleanor's Cooking Note 4|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up Rangers' Reminiscence.|1|False|False|IT_RANK_NONE|False
Meat Dish Recipe 1|Meat Dish Recipe 1|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that makes it easier to reduce monster part durability.|1|False|False|IT_RANK_NONE|False
Meat Dish Recipe 2|Meat Dish Recipe 2|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that raises Wyvernfell power.|1|False|False|IT_RANK_NONE|False
Meat Dish Recipe 3|Meat Dish Recipe 3|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that raises Attack.|1|False|False|IT_RANK_NONE|False
Fish Dish Recipe 1|Fish Dish Recipe 1|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that increases Speed during battle.|1|False|False|IT_RANK_NONE|False
Fish Dish Recipe 2|Fish Dish Recipe 2|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that makes the Kinship Gauge fill faster.|1|False|False|IT_RANK_NONE|False
Fish Dish Recipe 3|Fish Dish Recipe 3|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that raises Defense.|1|False|False|IT_RANK_NONE|False
Veggie Lover Recipe 1|Veggie Lover Recipe 1|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that increases the number of monster dens that appear.|1|False|False|IT_RANK_NONE|False
Veggie Lover Recipe 2|Veggie Lover Recipe 2|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that reduces the chance of being attacked in monster dens.|1|False|False|IT_RANK_NONE|False
Veggie Lover Recipe 3|Veggie Lover Recipe 3|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that increases the chance of lucky events occurring in monster dens.|1|False|False|IT_RANK_NONE|False
Veggie Lover Recipe 4|Veggie Lover Recipe 4|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that increases the likelihood of encountering Barrel Felynes.|1|False|False|IT_RANK_NONE|False
Powerfruit Recipe 1|Powerfruit Recipe 1|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that increases the chance that a monster will retreat to its den.|1|False|False|IT_RANK_NONE|False
Powerfruit Recipe 2|Powerfruit Recipe 2|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that lets you befriend monsters.|1|False|False|IT_RANK_NONE|False
Powerfruit Recipe 3|Powerfruit Recipe 3|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that increases battle rewards.|1|False|False|IT_RANK_NONE|False
Powerfruit Recipe 4|Powerfruit Recipe 4|IT_MC_FACILITY|IT_SC_RECIPE IT_SC_NONE IT_SC_NONE|A necessary recipe for any kitchen. Allows you to whip up food that makes it easier to level up when at a low level.|1|False|False|IT_RANK_NONE|False
Potion Recipe|Potion Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Potion. Lists Herb and Blue Mushroom as the required materials.|1|False|False|IT_RANK_NONE|False
Mega Potion Recipe|Megapotion Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Mega Potion. Lists Potion and Honey as the required materials.|1|False|False|IT_RANK_NONE|False
Lifesoot Recipe|Lifesoot Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Lifesoot. Lists Herb and Stone as the required materials.|1|False|False|IT_RANK_NONE|False
Dash Juice Recipe|Dash Juice Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Dash Juice. Lists Immunizer and Dash Extract as the required materials.|1|False|False|IT_RANK_NONE|False
Lifepowder Recipe|Lifepowder Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Lifepowder. Lists Godbug and Wyvern Barbs as the required materials.|1|False|False|IT_RANK_NONE|False
Dust of Life Recipe|Dust of Life Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Dust of Life. Lists Lifepowder and Gloamgrass Bud as the required materials.|1|False|False|IT_RANK_NONE|False
Max Potion Recipe|Max Potion Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Max Potion. Lists Godbug, Honey, and Mandragora as the required materials.|1|False|False|IT_RANK_NONE|False
Ancient Potion Recipe|Ancient Potion Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for an Ancient Potion. Lists Immunizer and Kelbi Horn as the required materials.|1|False|False|IT_RANK_NONE|False
Vigor Powder Recipe|Vigor Powder Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Vigor Powder. Lists Godbug, Dash Extract, and Kelbi Horn as the required materials.|1|False|False|IT_RANK_NONE|False
Immunizer Recipe|Immunizer Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Immunizer. Lists Honey and Bitterbug as the required materials.|1|False|False|IT_RANK_NONE|False
Nulberry Elixir Recipe|Nulberry Elixir Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Nulberry Elixir. Lists Nulberry and Cactus Flower as the required materials.|1|False|False|IT_RANK_NONE|False
Antidote Recipe|Antidote Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for an Antidote. Lists Antidote Herb and Blue Mushroom as the required materials.|999|False|False|IT_RANK_NONE|False
Burn Ointment Recipe|Burn Ointment Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Burn Ointment. Lists Aloe Leaf and Honey as the required materials.|999|False|False|IT_RANK_NONE|False
Paracare Recipe|Paracare Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Paracare. Lists Anesfreesia and Sap Plant as the required materials.|999|False|False|IT_RANK_NONE|False
Intuitizer Recipe|Intuitizer Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for an Intuitizer. Lists Manyberry and Blue Mushroom as the required materials.|999|False|False|IT_RANK_NONE|False
Energy Drink Recipe|Energy Drink Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for an Energy Drink. Lists Hot Pepper and Honey as the required materials.|999|False|False|IT_RANK_NONE|False
Soap Scud Recipe|Soap Scud Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Soap Scud. Lists Soapgrass and Spider Web as the required materials.|999|False|False|IT_RANK_NONE|False
Spirited Soda Recipe|Spirited Soda Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Spirited Soda. Lists Powerfruit and Honey as the required materials.|999|False|False|IT_RANK_NONE|False
Zest Pill Recipe|Zest Pill Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Zest Pill. Lists Girthy Garlic and Nitroshroom as the required materials.|999|False|False|IT_RANK_NONE|False
Big Barrel Bomb Recipe|Big Barrel Bomb Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Big Barrel Bomb. Lists a Big Barrel, Fire Herb, and Nitroshroom as the required materials.|1|False|False|IT_RANK_NONE|False
Mega Barrel Bomb Recipe|Mega Barrel Bomb Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Mega Barrel Bomb. Lists a Big Barrel Bomb and Scatterfish as the required materials.|1|False|False|IT_RANK_NONE|False
Pitfall Trap Recipe|Pitfall Trap Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Pitfall Trap. Lists a Trap Tool, Spider Web, and Ivy as the required materials.|1|False|False|IT_RANK_NONE|False
